,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3150,3204005,Pancas,32,ES,466.41355140186903,499.1322869955156,511.5506726457397,530.5892523364487,561.9730941704036
3151,3204054,Pedro Canário,32,ES,457.922760290557,486.8818181818184,504.16454545454513,498.2489104116222,526.6818181818181
3152,3204104,Pinheiros,32,ES,459.85134408602147,488.00025510204085,505.819132653061,505.31827956989235,551.530612244898
3153,3204203,Piúma,32,ES,483.9005797101451,516.7896648044691,528.0589385474857,531.7611594202899,606.2569832402235
3154,3204252,Ponto Belo,32,ES,466.74173913043467,492.1598360655737,505.62459016393456,506.728695652174,585.4098360655738
3155,3204302,Presidente Kennedy,32,ES,453.0412121212123,461.6888888888889,485.1555555555555,495.57757575757586,496.2573099415205
3156,3204351,Rio Bananal,32,ES,479.6829545454542,509.7593406593405,514.2564102564102,540.5636363636363,609.1575091575091
3157,3204401,Rio Novo do Sul,32,ES,486.47025862068983,511.6987124463522,519.0656652360518,543.7741379310345,620.1716738197425
3158,3204500,Santa Leopoldina,32,ES,477.2553030303032,498.5594202898549,509.3557971014494,521.6863636363638,534.7826086956521
3159,3204559,Santa Maria de Jetibá,32,ES,486.37755991285405,521.4388429752066,529.9221074380165,540.5625272331158,599.297520661157
3160,3204609,Santa Teresa,32,ES,512.2343902439023,542.4673758865249,538.655555555555,572.5351219512195,642.3640661938534
3161,3204658,São Domingos do Norte,32,ES,473.8468750000001,498.78666666666663,508.51851851851865,521.7210937499999,557.1851851851852
3162,3204708,São Gabriel da Palha,32,ES,482.0470954356847,513.7594059405942,521.2570297029702,534.7311203319505,586.059405940594
3163,3204807,São José do Calçado,32,ES,484.63716814159284,500.59918699186994,513.6943089430895,516.4566371681417,537.560975609756
3164,3204906,São Mateus,32,ES,478.61015013054913,505.20562075355207,516.3464484249545,524.0859007832902,561.8406423718345
3165,3204955,São Roque do Canaã,32,ES,478.2178160919538,509.2683333333334,513.5222222222222,526.7729885057469,641.4444444444445
3166,3205002,Serra,32,ES,480.96793060953365,511.66220007057063,524.257718772051,528.8526116219525,563.8055751587862
3167,3205010,Sooretama,32,ES,455.51342465753424,476.38655256723763,496.9176039119805,495.1432876712326,552.4205378973105
3168,3205036,Vargem Alta,32,ES,488.4065868263479,519.4162318840587,526.8611594202902,549.5440119760477,616.463768115942
3169,3205069,Venda Nova do Imigrante,32,ES,509.94192439862553,534.6146067415727,533.2674157303372,576.1749140893469,616.4044943820224
3170,3205101,Viana,32,ES,467.6772426817748,499.8093286835224,515.8081952920663,507.36562795089736,540.3836094158675
3171,3205150,Vila Pavão,32,ES,482.0310924369747,500.82439024390226,507.63902439024406,541.9949579831932,561.4634146341464
3172,3205176,Vila Valério,32,ES,487.2322222222222,510.2840425531912,516.583510638298,536.9683333333336,608.6170212765958
3173,3205200,Vila Velha,32,ES,505.2529505752034,535.459065740461,541.4612403100741,564.1453664252251,610.8829155340783
3174,3205309,Vitória,32,ES,516.005309836441,545.9980826120288,547.6379204557918,579.0254088919593,630.3889558452942
3175,3300100,Angra dos Reis,33,RJ,475.9840377513345,508.694180704441,527.015926493109,520.8457529749692,549.8698315467075
3176,3300159,Aperibé,33,RJ,493.3937888198756,518.3413793103449,528.7017241379307,542.9925465838511,619.3103448275862
3177,3300209,Araruama,33,RJ,488.0753210496926,514.9943080939946,529.860574412532,532.7857621440535,583.289817232376
3178,3300225,Areal,33,RJ,474.3031446540881,503.1883040935673,523.4578947368418,515.3132075471699,579.6491228070175
3179,3300233,Armação dos Búzios,33,RJ,490.47490272373597,525.2749097472924,535.0070397111915,530.6999999999997,599.7111913357401
3180,3300258,Arraial do Cabo,33,RJ,488.7055900621122,513.9908571428572,532.6562857142856,537.1164596273287,576.0
3181,3300308,Barra do Piraí,33,RJ,492.1769769769773,524.1638758231418,535.2400752587014,539.7094094094098,619.5860771401693
3182,3300407,Barra Mansa,33,RJ,494.2615079365085,523.6011681268249,535.869586983729,549.5470899470907,627.2090112640801
3183,3300456,Belford Roxo,33,RJ,464.6569966505378,495.95787653467187,516.1365208369352,494.79683662076513,546.6332353449767
3184,3300506,Bom Jardim,33,RJ,505.3974910394267,539.7484745762712,542.8189830508478,564.6534050179212,608.542372881356
3185,3300605,Bom Jesus do Itabapoana,33,RJ,486.12608695652165,509.0767164179104,524.2547761194032,539.5623188405796,572.6567164179105
3186,3300704,Cabo Frio,33,RJ,488.9846043165479,517.4236271186434,532.878576271186,538.5356834532384,600.4203389830509
3187,3300803,Cachoeiras de Macacu,33,RJ,477.3893899204246,506.5894536213478,522.2060991105469,521.7802387267908,601.8551461245235
3188,3300902,Cambuci,33,RJ,477.56968325791837,502.6704166666665,512.7824999999997,509.45565610859705,555.75
3189,3300936,Carapebus,33,RJ,467.80846560846555,504.3287878787882,516.5717171717171,501.75079365079364,546.969696969697
3190,3300951,Comendador Levy Gasparian,33,RJ,479.35850340136045,507.77804878048755,523.1371951219513,515.5285714285714,561.9512195121952
3191,3301009,Campos dos Goytacazes,33,RJ,490.4693679350425,516.5582511210738,530.1640956651717,537.7231173380048,585.9760837070254
3192,3301108,Cantagalo,33,RJ,490.8014925373133,518.0647887323946,532.6309859154929,529.0522388059702,607.887323943662
3193,3301157,Cardoso Moreira,33,RJ,468.9182432432433,489.55437500000033,513.485,508.28175675675664,538.625
3194,3301207,Carmo,33,RJ,483.1722846441946,516.8258992805759,530.7086330935252,527.6348314606746,620.431654676259
3195,3301306,Casimiro de Abreu,33,RJ,488.0215133531159,516.7258379888262,530.5124301675982,526.3419881305637,578.6312849162011
3196,3301405,Conceição de Macabu,33,RJ,472.7346938775508,503.09683544303783,515.0164556962022,515.6391156462586,572.5316455696203
3197,3301504,Cordeiro,33,RJ,488.52843450479224,516.9800604229606,528.4936555891235,532.5827476038332,615.226586102719
3198,3301603,Duas Barras,33,RJ,470.47016129032255,511.4570312499999,524.0562499999999,524.6895161290323,574.375
3199,3301702,Duque de Caxias,33,RJ,472.9987961131656,502.80404591338146,521.5575464018233,506.44120732651066,562.13611201563
3200,3301801,Engenheiro Paulo de Frontin,33,RJ,476.74218009478676,504.3465753424659,517.6100456621007,506.21137440758315,578.1735159817351
3201,3301850,Guapimirim,33,RJ,473.0341307814986,505.0755656108596,523.727450980392,505.715151515151,552.7601809954751
3202,3301876,Iguaba Grande,33,RJ,484.6949061662194,514.5781094527366,532.0679104477609,525.3136729222517,582.8358208955224
3203,3301900,Itaboraí,33,RJ,472.01018978102206,502.1123788424262,519.3173636111876,505.51783941605777,577.928551647743
3204,3302007,Itaguaí,33,RJ,475.2487617924525,502.5375687568761,521.2195269526956,510.0959316037738,550.3520352035204
3205,3302056,Italva,33,RJ,496.25914634146324,521.4242937853107,532.69604519774,540.8024390243903,592.542372881356
3206,3302106,Itaocara,33,RJ,490.58574821852693,517.9624719101123,527.9074157303371,541.440380047506,628.6741573033707
3207,3302205,Itaperuna,33,RJ,504.12872154115615,531.1484698097601,536.9485525227462,561.4208406304734,613.8461538461538
3208,3302254,Itatiaia,33,RJ,485.2504178272978,519.2398437499999,535.5997395833332,531.7245125348186,584.21875
3209,3302270,Japeri,33,RJ,457.19956293706247,484.519533762058,507.28922829582024,479.9151223776231,530.5948553054662
3210,3302304,Laje do Muriaé,33,RJ,483.2710144927536,516.5168831168833,519.4415584415583,540.6014492753625,561.2987012987013
3211,3302403,Macaé,33,RJ,494.35519696250634,521.178981316727,534.1492882562274,538.30097294732,603.5987544483986
3212,3302452,Macuco,33,RJ,465.6893617021277,501.21862745098025,510.8519607843135,514.2797872340424,556.2745098039215
3213,3302502,Magé,33,RJ,471.29903581267223,502.3674960127594,519.6298564593307,504.61732093663846,569.7097288676237
3214,3302601,Mangaratiba,33,RJ,478.3399071925756,510.2297592997811,529.2013129102842,515.3002320185615,557.0678336980307
3215,3302700,Maricá,33,RJ,490.9908718788382,523.1724403387217,535.7444957659742,535.6315186246417,603.0100076982294
3216,3302809,Mendes,33,RJ,481.32402826855116,512.4843853820599,531.6873754152824,528.0844522968198,610.0332225913621
3217,3302858,Mesquita,33,RJ,472.9182015638576,505.2401869158876,522.9655830963035,508.20968722849665,552.4989841527835
3218,3302908,Miguel Pereira,33,RJ,486.99451371571115,519.4666666666668,535.3180751173709,536.1700748129674,591.5023474178404
3219,3303005,Miracema,33,RJ,472.35079365079366,505.4081285444234,517.6865784499048,509.42023809523835,597.7693761814745
3220,3303104,Natividade,33,RJ,489.71428571428595,513.7373737373737,529.1111111111109,538.526455026455,625.7575757575758
3221,3303203,Nilópolis,33,RJ,482.3140158172245,518.1179455445549,532.1001237623769,524.4288664323378,576.3696369636964
3222,3303302,Niterói,33,RJ,521.4529786223258,553.0370607028734,555.672496576908,586.7926650831333,667.1163852122319
3223,3303401,Nova Friburgo,33,RJ,515.3852439969016,549.005079131395,553.0606551343384,576.7876839659174,679.0945896209054
3224,3303500,Nova Iguaçu,33,RJ,471.8384915690654,501.9156695379789,520.4005951448737,505.7563086635127,556.6061080657792
3225,3303609,Paracambi,33,RJ,486.12259306803594,516.5286063569681,530.1694376528117,532.0432605905011,604.6943765281173
3226,3303708,Paraíba do Sul,33,RJ,473.74254742547447,506.24578469520156,522.4395590142676,506.17127371273716,569.8054474708172
3227,3303807,Paraty,33,RJ,497.9265625,530.9748792270533,538.2210144927539,539.2609374999998,579.2753623188406
3228,3303856,Paty do Alferes,33,RJ,479.4338935574233,505.6494652406417,523.1409090909084,522.0652661064427,593.6363636363636
3229,3303906,Petrópolis,33,RJ,500.62891392951207,531.05685290764,540.139749144811,549.2496763366123,611.060433295325
3230,3303955,Pinheiral,33,RJ,494.21149425287354,518.5636363636364,535.7545454545456,542.01877394636,604.1258741258741
3231,3304003,Piraí,33,RJ,486.49518900343645,516.0381270903007,530.8775919732437,537.5443298969071,605.886287625418
3232,3304102,Porciúncula,33,RJ,480.30744186046496,502.73056768558985,521.1838427947598,522.558604651163,592.4017467248908
3233,3304110,Porto Real,33,RJ,481.85714285714283,495.1916666666669,517.5651515151511,515.6583673469388,567.7272727272727
3234,3304128,Quatis,33,RJ,482.1276073619632,516.7333333333331,533.5380116959063,524.2674846625769,618.8304093567251
3235,3304144,Queimados,33,RJ,463.66900093370634,496.32219770520635,516.1825684024707,496.3478524743228,552.3036187113858
3236,3304151,Quissamã,33,RJ,478.0942028985508,505.45259740259746,521.8597402597401,508.1434782608698,577.5324675324675
3237,3304201,Resende,33,RJ,503.78121708601464,535.900388026607,544.6981152993353,562.9768285547099,613.4368070953436
3238,3304300,Rio Bonito,33,RJ,484.71195039458837,512.2345047923325,526.0411075612358,525.567418263811,586.9435569755059
3239,3304409,Rio Claro,33,RJ,470.9404878048779,496.70909090909106,511.37818181818244,499.3673170731708,574.5454545454545
3240,3304508,Rio das Flores,33,RJ,473.9266666666668,518.9197368421051,524.0144736842107,518.6586666666667,580.0
3241,3304524,Rio das Ostras,33,RJ,494.5214779005525,524.8734304207122,539.2388673139149,540.7035220994493,597.3462783171522
3242,3304557,Rio de Janeiro,33,RJ,501.3441666913845,534.5655420178268,544.7218274064255,555.8410886734089,610.0065404668024
3243,3304607,Santa Maria Madalena,33,RJ,470.0826530612244,518.1300970873784,522.9097087378641,507.0928571428572,556.6990291262136
3244,3304706,Santo Antônio de Pádua,33,RJ,482.8404674046737,509.550578703704,521.6873842592595,529.4656826568261,609.4907407407408
3245,3304755,São Francisco de Itabapoana,33,RJ,476.06308139534855,499.0330666666665,514.9090666666664,514.2148255813955,574.6666666666666
3246,3304805,São Fidélis,33,RJ,485.02464539007076,508.48781302170335,525.7008347245408,528.124645390071,558.2637729549249
3247,3304904,São Gonçalo,33,RJ,481.88976075286877,514.5675820707053,528.6507828282832,520.2540393664241,590.7323232323232
3248,3305000,São João da Barra,33,RJ,471.8198738170345,497.135119047619,522.4574404761903,516.4028391167195,570.5357142857143
3249,3305109,São João de Meriti,33,RJ,473.76004500160684,505.8437186692986,523.6784748594881,509.5575699132106,566.838827282394
3250,3305133,São José de Ubá,33,RJ,466.5387096774192,495.82571428571424,512.7228571428573,514.9129032258064,570.5714285714286
3251,3305158,São José do Vale do Rio Preto,33,RJ,486.224064171123,516.3100000000004,526.5700000000003,523.4711229946527,607.3684210526316
3252,3305208,São Pedro da Aldeia,33,RJ,486.970163370593,516.7690072639225,532.3076674737678,536.2181427343082,587.8450363196126
3253,3305307,São Sebastião do Alto,33,RJ,467.8,498.2499999999999,502.71527777777766,505.20303030303023,553.3333333333334
3254,3305406,Sapucaia,33,RJ,486.26625766871143,512.7761363636365,520.9511363636366,536.2226993865029,617.5
3255,3305505,Saquarema,33,RJ,479.83879112471357,510.7053896576827,526.007283321194,522.558454475898,582.068463219228
3256,3305554,Seropédica,33,RJ,478.3599382716055,509.4249708963921,522.7025029103614,510.49308641975335,562.3864959254947
3257,3305604,Silva Jardim,33,RJ,455.8602787456445,487.18903225806446,506.68225806451596,489.89477351916395,530.9032258064516
3258,3305703,Sumidouro,33,RJ,475.65045045045036,521.7763779527558,526.5944881889766,523.6477477477479,568.6614173228346
3259,3305752,Tanguá,33,RJ,466.3668981481482,492.7670995670995,511.54177489177493,496.5847222222226,571.038961038961
3260,3305802,Teresópolis,33,RJ,502.5465094339623,533.2782706093178,544.0941308243729,558.0948113207545,619.7670250896057
3261,3305901,Trajano de Moraes,33,RJ,443.07714285714303,481.8008695652174,489.4078260869563,481.972380952381,565.3913043478261
3262,3306008,Três Rios,33,RJ,482.0531230283914,511.9843749999991,527.1052884615385,522.8417034700321,584.9519230769231
3263,3306107,Valença,33,RJ,495.2549245785275,522.9222972972971,534.0246621621618,546.1806566104702,601.1148648648649
3264,3306156,Varre-Sai,33,RJ,492.4204918032786,503.276691729323,512.384210526316,534.1139344262294,572.3308270676691
3265,3306206,Vassouras,33,RJ,485.16659292035376,513.5541666666663,528.4329166666671,525.5962389380531,587.3333333333334
3266,3306305,Volta Redonda,33,RJ,507.4001562500007,535.5040624225919,544.0846668318065,569.3275520833345,637.1711667079514
3267,3500105,Adamantina,35,SP,522.8779005524862,546.7964646464649,546.212121212121,583.1745856353591,615.3535353535353
3268,3500204,Adolfo,35,SP,464.77,481.70000000000005,494.46818181818185,528.615,540.0
3269,3500303,Aguaí,35,SP,502.4828358208956,519.4139931740617,533.3023890784985,558.6891791044775,584.8464163822525
3270,3500402,Águas da Prata,35,SP,500.7902777777777,535.5040000000001,543.0440000000002,549.0513888888888,611.7333333333333
3271,3500501,Águas de Lindóia,35,SP,488.99087591240857,516.2038596491229,533.4933333333333,545.2868613138687,592.2105263157895
3272,3500550,Águas de Santa Bárbara,35,SP,508.1983870967742,543.3171874999999,553.8046874999999,577.7032258064515,605.0
3273,3500600,Águas de São Pedro,35,SP,510.33833333333337,545.5253968253966,553.3809523809525,569.2733333333333,608.8888888888889
3274,3500709,Agudos,35,SP,495.0784999999993,525.9101895734599,534.0286729857818,539.9035000000003,588.2464454976304
3275,3500758,Alambari,35,SP,483.0552631578948,497.61904761904754,522.3238095238094,495.66315789473686,545.2380952380952
3276,3500808,Alfredo Marcondes,35,SP,474.6794520547945,500.90263157894736,514.5013157894736,539.1972602739727,570.5263157894736
3277,3500907,Altair,35,SP,481.29615384615386,482.8999999999999,507.00384615384615,525.873076923077,532.3076923076923
3278,3501004,Altinópolis,35,SP,481.603813559322,504.6775999999999,522.1756000000005,529.9186440677967,565.28
3279,3501103,Alto Alegre,35,SP,482.0096774193549,516.3499999999999,519.5968750000001,539.1806451612903,571.875
3280,3501152,Alumínio,35,SP,491.3084158415844,520.8922374429221,537.7547945205481,558.3950495049505,564.2009132420092
3281,3501202,Álvares Florence,35,SP,503.3875,516.9119999999999,515.564,586.9083333333333,611.2
3282,3501301,Álvares Machado,35,SP,476.79367088607563,506.5618483412322,519.1725118483415,526.5336708860763,574.3601895734597
3283,3501400,Álvaro de Carvalho,35,SP,470.97,498.05151515151516,531.2333333333333,536.5766666666666,564.2424242424242
